A	B	score	A_gene	B_gene	AinRAP	BinRAP
9606.ENSP00000016946	9606.ENSP00000354722	288	RGPD5	EIF1AY	TRUE	FALSE
9606.ENSP00000264954	9606.ENSP00000354722	288	GRPEL1	EIF1AY	TRUE	FALSE
9606.ENSP00000329558	9606.ENSP00000354722	288	GRPEL2	EIF1AY	TRUE	FALSE
9606.ENSP00000309629	9606.ENSP00000362334	288	CFL1	PSMB2	FALSE	TRUE
9606.ENSP00000258381	9606.ENSP00000363500	288	SP110	CLIC4	TRUE	FALSE
9606.ENSP00000268058	9606.ENSP00000363500	288	PML	CLIC4	TRUE	FALSE
9606.ENSP00000284551	9606.ENSP00000363500	288	TRIM11	CLIC4	TRUE	FALSE
9606.ENSP00000318615	9606.ENSP00000363500	288	TRIM73	CLIC4	TRUE	FALSE
9606.ENSP00000320869	9606.ENSP00000363500	288	TRIM41	CLIC4	TRUE	FALSE
9606.ENSP00000363500	9606.ENSP00000365924	288	CLIC4	TRIM31	FALSE	TRUE
9606.ENSP00000270625	9606.ENSP00000366156	288	RPS11	SRM	FALSE	TRUE
9606.ENSP00000290341	9606.ENSP00000368104	288	IGF2BP1	BMP2	FALSE	TRUE
9606.ENSP00000346001	9606.ENSP00000369038	288	RPL3	EEF1E1	FALSE	TRUE
9606.ENSP00000225430	9606.ENSP00000370258	288	RPL19	EIF3CL	TRUE	FALSE
9606.ENSP00000258772	9606.ENSP00000370258	288	DDX56	EIF3CL	TRUE	FALSE
9606.ENSP00000295688	9606.ENSP00000370258	288	CCT3	EIF3CL	TRUE	FALSE
9606.ENSP00000307889	9606.ENSP00000370258	288	RPL13	EIF3CL	TRUE	FALSE
9606.ENSP00000353575	9606.ENSP00000370258	288	EIF2B3	EIF3CL	TRUE	FALSE
9606.ENSP00000358400	9606.ENSP00000370258	288	MDN1	EIF3CL	TRUE	FALSE
9606.ENSP00000341826	9606.ENSP00000376889	288	HNRNPA1	NME2	FALSE	TRUE
9606.ENSP00000354722	9606.ENSP00000381214	288	EIF1AY	RGPD2	FALSE	TRUE
9606.ENSP00000256458	9606.ENSP00000382840	288	IRAK2	DDX3X	TRUE	FALSE
9606.ENSP00000299402	9606.ENSP00000382840	288	APBB1	DDX3X	TRUE	FALSE
9606.ENSP00000364119	9606.ENSP00000382840	288	EIF2S2	DDX3X	TRUE	FALSE
9606.ENSP00000363500	9606.ENSP00000391879	288	CLIC4	TRIM26	FALSE	TRUE
9606.ENSP00000363500	9606.ENSP00000397911	288	CLIC4	SP140L	FALSE	TRUE
9606.ENSP00000309334	9606.ENSP00000398131	288	RPL15	GSPT1	TRUE	FALSE
9606.ENSP00000295822	9606.ENSP00000401450	288	EIF5A2	RPL28	TRUE	FALSE
9606.ENSP00000370258	9606.ENSP00000402338	288	EIF3CL	RPF2	FALSE	TRUE
9606.ENSP00000253108	9606.ENSP00000404375	288	EIF3G	RPL36A	TRUE	FALSE
9606.ENSP00000263657	9606.ENSP00000404375	288	PNO1	RPL36A	TRUE	FALSE
9606.ENSP00000362576	9606.ENSP00000404375	288	YARS	RPL36A	TRUE	FALSE
9606.ENSP00000327191	9606.ENSP00000405573	288	CCT6B	GPI	TRUE	FALSE
9606.ENSP00000385834	9606.ENSP00000405573	288	TF	GPI	TRUE	FALSE
9606.ENSP00000261313	9606.ENSP00000409581	288	PEBP1	ARRB1	FALSE	TRUE
9606.ENSP00000405573	9606.ENSP00000410294	288	GPI	FGFR2	FALSE	TRUE
9606.ENSP00000298892	9606.ENSP00000413964	288	CAPRIN2	LSM14A	TRUE	FALSE
9606.ENSP00000391723	9606.ENSP00000417401	288	PUM1	HELZ2	FALSE	TRUE
9606.ENSP00000404375	9606.ENSP00000419449	288	RPL36A	EIF1	FALSE	TRUE
9606.ENSP00000296802	9606.ENSP00000429931	288	NSA2	EIF3H	TRUE	FALSE
9606.ENSP00000419851	9606.ENSP00000429931	288	GMPS	EIF3H	TRUE	FALSE
9606.ENSP00000336702	9606.ENSP00000435096	288	EIF5A	RPS25	FALSE	TRUE
9606.ENSP00000270625	9606.ENSP00000436049	288	RPS11	EIF3M	FALSE	TRUE
9606.ENSP00000370258	9606.ENSP00000447001	288	EIF3CL	RPL18	FALSE	TRUE
9606.ENSP00000370258	9606.ENSP00000460871	288	EIF3CL	RSL1D1	FALSE	TRUE
9606.ENSP00000320503	9606.ENSP00000350028	287	EDC3	MOV10	TRUE	FALSE
9606.ENSP00000262056	9606.ENSP00000350698	287	EIF4B	DDX47	FALSE	TRUE
9606.ENSP00000221419	9606.ENSP00000355011	287	HNRNPL	ILF2	FALSE	TRUE
9606.ENSP00000346001	9606.ENSP00000355645	287	RPL3	ACTA1	FALSE	TRUE
9606.ENSP00000349960	9606.ENSP00000359393	287	ACTB	HMGB3	FALSE	TRUE
9606.ENSP00000325875	9606.ENSP00000361626	287	HSP90AB1	YBX1	TRUE	FALSE
9606.ENSP00000404375	9606.ENSP00000419038	287	RPL36A	GFM1	FALSE	TRUE
9606.ENSP00000262056	9606.ENSP00000460871	287	EIF4B	RSL1D1	FALSE	TRUE
9606.ENSP00000221130	9606.ENSP00000224784	286	GSR	ACTA2	TRUE	FALSE
9606.ENSP00000216038	9606.ENSP00000255499	286	RTCB	RNF128	FALSE	TRUE
9606.ENSP00000204679	9606.ENSP00000262803	286	GNPTG	UPF1	TRUE	FALSE
9606.ENSP00000253382	9606.ENSP00000262803	286	ACSS2	UPF1	TRUE	FALSE
9606.ENSP00000262803	9606.ENSP00000268668	286	UPF1	NDUFB10	FALSE	TRUE
9606.ENSP00000254037	9606.ENSP00000270625	286	ZCCHC9	RPS11	TRUE	FALSE
9606.ENSP00000290341	9606.ENSP00000293831	286	IGF2BP1	EIF4A1	FALSE	TRUE
9606.ENSP00000264220	9606.ENSP00000311028	286	PPAT	RPS14	TRUE	FALSE
9606.ENSP00000261313	9606.ENSP00000311430	286	PEBP1	RPL4	FALSE	TRUE
9606.ENSP00000260197	9606.ENSP00000311449	286	SORL1	RAB6A	TRUE	FALSE
9606.ENSP00000295897	9606.ENSP00000311449	286	ALB	RAB6A	TRUE	FALSE
9606.ENSP00000262803	9606.ENSP00000347560	286	UPF1	PLEKHA5	FALSE	TRUE
9606.ENSP00000337838	9606.ENSP00000349960	286	RTN4	ACTB	TRUE	FALSE
9606.ENSP00000311449	9606.ENSP00000356832	286	RAB6A	SGK1	FALSE	TRUE
9606.ENSP00000262803	9606.ENSP00000358064	286	UPF1	RPRD2	FALSE	TRUE
9606.ENSP00000354722	9606.ENSP00000366156	286	EIF1AY	SRM	FALSE	TRUE
9606.ENSP00000224784	9606.ENSP00000369716	286	ACTA2	CHD3	FALSE	TRUE
9606.ENSP00000267425	9606.ENSP00000370258	286	NOP9	EIF3CL	TRUE	FALSE
9606.ENSP00000262803	9606.ENSP00000379282	286	UPF1	ABHD16A	FALSE	TRUE
9606.ENSP00000361626	9606.ENSP00000387911	286	YBX1	PARN	FALSE	TRUE
9606.ENSP00000368984	9606.ENSP00000404375	286	EXOSC9	RPL36A	TRUE	FALSE
9606.ENSP00000270625	9606.ENSP00000410769	286	RPS11	CNBP	FALSE	TRUE
9606.ENSP00000217244	9606.ENSP00000262056	285	CSNK2A1	EIF4B	TRUE	FALSE
9606.ENSP00000221419	9606.ENSP00000282641	285	HNRNPL	A1CF	FALSE	TRUE
9606.ENSP00000305494	9606.ENSP00000305958	285	SPATA5L1	STIP1	TRUE	FALSE
9606.ENSP00000262803	9606.ENSP00000318977	285	UPF1	GEN1	FALSE	TRUE
9606.ENSP00000261015	9606.ENSP00000341826	285	WDR12	HNRNPA1	TRUE	FALSE
9606.ENSP00000262803	9606.ENSP00000347978	285	UPF1	ERCC5	FALSE	TRUE
9606.ENSP00000293831	9606.ENSP00000349960	285	EIF4A1	ACTB	TRUE	FALSE
9606.ENSP00000322706	9606.ENSP00000349960	285	HMGCS1	ACTB	TRUE	FALSE
9606.ENSP00000318977	9606.ENSP00000350028	285	GEN1	MOV10	TRUE	FALSE
9606.ENSP00000347978	9606.ENSP00000350028	285	ERCC5	MOV10	TRUE	FALSE
9606.ENSP00000311449	9606.ENSP00000350052	285	RAB6A	POTEF	FALSE	TRUE
9606.ENSP00000261015	9606.ENSP00000351108	285	WDR12	HNRNPAB	TRUE	FALSE
9606.ENSP00000256078	9606.ENSP00000367220	285	KRAS	ACTR2	TRUE	FALSE
9606.ENSP00000368884	9606.ENSP00000370258	285	RPS6KA3	EIF3CL	TRUE	FALSE
9606.ENSP00000298910	9606.ENSP00000387286	285	LRRK2	RAB1A	TRUE	FALSE
9606.ENSP00000268616	9606.ENSP00000391723	285	ZCCHC14	PUM1	TRUE	FALSE
9606.ENSP00000305958	9606.ENSP00000407487	285	STIP1	UNC45A	FALSE	TRUE
9606.ENSP00000352438	9606.ENSP00000422846	285	PCBP2	RNASET2	FALSE	TRUE
9606.ENSP00000224784	9606.ENSP00000231004	284	ACTA2	LOX	FALSE	TRUE
9606.ENSP00000224784	9606.ENSP00000260731	284	ACTA2	KIF11	FALSE	TRUE
9606.ENSP00000270625	9606.ENSP00000284719	284	RPS11	OLA1	FALSE	TRUE
9606.ENSP00000305958	9606.ENSP00000305995	284	STIP1	PGK2	FALSE	TRUE
9606.ENSP00000257497	9606.ENSP00000308541	284	ANXA1	F2	FALSE	TRUE
9606.ENSP00000262803	9606.ENSP00000321636	284	UPF1	TOP3A	FALSE	TRUE
9606.ENSP00000246792	9606.ENSP00000330054	284	RRAS	EEF1A1	TRUE	FALSE
9606.ENSP00000286713	9606.ENSP00000346032	284	STOM	ANXA2	FALSE	TRUE
9606.ENSP00000336702	9606.ENSP00000349078	284	EIF5A	FDPS	FALSE	TRUE
9606.ENSP00000212015	9606.ENSP00000350028	284	SIRT1	MOV10	TRUE	FALSE
9606.ENSP00000321636	9606.ENSP00000350028	284	TOP3A	MOV10	TRUE	FALSE
9606.ENSP00000286713	9606.ENSP00000351686	284	STOM	PRDM10	FALSE	TRUE
9606.ENSP00000269033	9606.ENSP00000352438	284	SSH2	PCBP2	TRUE	FALSE
9606.ENSP00000309142	9606.ENSP00000352438	284	PDE12	PCBP2	TRUE	FALSE
9606.ENSP00000257497	9606.ENSP00000355124	284	ANXA1	KRT19	FALSE	TRUE
9606.ENSP00000352438	9606.ENSP00000355929	284	PCBP2	ANGEL2	FALSE	TRUE
9606.ENSP00000336702	9606.ENSP00000356290	284	EIF5A	MTHFD1L	FALSE	TRUE
9606.ENSP00000348849	9606.ENSP00000356548	284	RPS26	LTV1	FALSE	TRUE
9606.ENSP00000336702	9606.ENSP00000357336	284	EIF5A	RUSC1	FALSE	TRUE
9606.ENSP00000346694	9606.ENSP00000358635	284	HNRNPA2B1	SYNCRIP	TRUE	FALSE
9606.ENSP00000224784	9606.ENSP00000359393	284	ACTA2	HMGB3	FALSE	TRUE
9606.ENSP00000336702	9606.ENSP00000365388	284	EIF5A	PDSS1	FALSE	TRUE
9606.ENSP00000301072	9606.ENSP00000367220	284	TUBA1C	ACTR2	TRUE	FALSE
9606.ENSP00000307525	9606.ENSP00000370258	284	NMD3	EIF3CL	TRUE	FALSE
9606.ENSP00000336702	9606.ENSP00000377617	284	EIF5A	MTHFD2	FALSE	TRUE
9606.ENSP00000245539	9606.ENSP00000382840	284	MRPS7	DDX3X	TRUE	FALSE
9606.ENSP00000346694	9606.ENSP00000382840	284	HNRNPA2B1	DDX3X	TRUE	FALSE
9606.ENSP00000346027	9606.ENSP00000383737	284	RPL21	DNAH14	FALSE	TRUE
9606.ENSP00000235329	9606.ENSP00000387286	284	MFN2	RAB1A	TRUE	FALSE
9606.ENSP00000320935	9606.ENSP00000387286	284	SLC2A4	RAB1A	TRUE	FALSE
9606.ENSP00000264995	9606.ENSP00000398131	284	MRPL3	GSPT1	TRUE	FALSE
9606.ENSP00000295822	9606.ENSP00000398131	284	EIF5A2	GSPT1	TRUE	FALSE
9606.ENSP00000369965	9606.ENSP00000401450	284	BTF3	RPL28	TRUE	FALSE
9606.ENSP00000222247	9606.ENSP00000404029	284	RPL18A	SUPT5H	FALSE	TRUE
9606.ENSP00000228318	9606.ENSP00000405573	284	SLC25A3	GPI	TRUE	FALSE
9606.ENSP00000387286	9606.ENSP00000409231	284	RAB1A	TRAPPC13	FALSE	TRUE
9606.ENSP00000382840	9606.ENSP00000416250	284	DDX3X	EIF2B1	FALSE	TRUE
9606.ENSP00000349960	9606.ENSP00000418960	284	ACTB	BRCA1	FALSE	TRUE
9606.ENSP00000330054	9606.ENSP00000419740	284	EEF1A1	NSUN4	FALSE	TRUE
9606.ENSP00000402608	9606.ENSP00000429931	284	CPS1	EIF3H	TRUE	FALSE
9606.ENSP00000349960	9606.ENSP00000435777	284	ACTB	RPS13	FALSE	TRUE
9606.ENSP00000336702	9606.ENSP00000450560	284	EIF5A	MTHFD1	FALSE	TRUE
9606.ENSP00000251636	9606.ENSP00000262803	283	DHX29	UPF1	TRUE	FALSE
9606.ENSP00000263826	9606.ENSP00000311449	283	AKT3	RAB6A	TRUE	FALSE
9606.ENSP00000268854	9606.ENSP00000341826	283	DDX52	HNRNPA1	TRUE	FALSE
9606.ENSP00000295822	9606.ENSP00000341826	283	EIF5A2	HNRNPA1	TRUE	FALSE
9606.ENSP00000268854	9606.ENSP00000351108	283	DDX52	HNRNPAB	TRUE	FALSE
9606.ENSP00000311449	9606.ENSP00000357336	283	RAB6A	RUSC1	FALSE	TRUE
9606.ENSP00000230354	9606.ENSP00000367220	283	TBP	ACTR2	TRUE	FALSE
9606.ENSP00000354558	9606.ENSP00000370258	283	MTOR	EIF3CL	TRUE	FALSE
9606.ENSP00000341826	9606.ENSP00000375730	283	HNRNPA1	RPL13A	FALSE	TRUE
9606.ENSP00000346643	9606.ENSP00000391723	283	HKDC1	PUM1	TRUE	FALSE
9606.ENSP00000307786	9606.ENSP00000398131	283	CYCS	GSPT1	TRUE	FALSE
9606.ENSP00000330054	9606.ENSP00000407552	283	EEF1A1	GAS7	FALSE	TRUE
9606.ENSP00000351108	9606.ENSP00000410294	283	HNRNPAB	FGFR2	FALSE	TRUE
9606.ENSP00000370258	9606.ENSP00000419740	283	EIF3CL	NSUN4	FALSE	TRUE
9606.ENSP00000224784	9606.ENSP00000248553	282	ACTA2	HSPB1	FALSE	TRUE
9606.ENSP00000229239	9606.ENSP00000261313	282	GAPDH	PEBP1	TRUE	FALSE
9606.ENSP00000261313	9606.ENSP00000295897	282	PEBP1	ALB	FALSE	TRUE
9606.ENSP00000257497	9606.ENSP00000308938	282	ANXA1	PLG	FALSE	TRUE
9606.ENSP00000310040	9606.ENSP00000330054	282	EIF3F	EEF1A1	TRUE	FALSE
9606.ENSP00000311028	9606.ENSP00000333019	282	RPS14	ADSSL1	FALSE	TRUE
9606.ENSP00000220659	9606.ENSP00000346027	282	BRF2	RPL21	TRUE	FALSE
9606.ENSP00000300146	9606.ENSP00000347626	282	PATL1	NUDCD3	FALSE	TRUE
9606.ENSP00000264705	9606.ENSP00000348849	282	CAD	RPS26	TRUE	FALSE
9606.ENSP00000295822	9606.ENSP00000348849	282	EIF5A2	RPS26	TRUE	FALSE
9606.ENSP00000330054	9606.ENSP00000349428	282	EEF1A1	PTBP1	FALSE	TRUE
9606.ENSP00000216797	9606.ENSP00000349960	282	NFKBIA	ACTB	TRUE	FALSE
9606.ENSP00000287038	9606.ENSP00000349960	282	RPL30	ACTB	TRUE	FALSE
9606.ENSP00000319286	9606.ENSP00000349960	282	GP5	ACTB	TRUE	FALSE
9606.ENSP00000224784	9606.ENSP00000350639	282	ACTA2	MAPKAPK3	FALSE	TRUE
9606.ENSP00000257497	9606.ENSP00000351686	282	ANXA1	PRDM10	FALSE	TRUE
9606.ENSP00000202967	9606.ENSP00000352438	282	SIRT4	PCBP2	TRUE	FALSE
9606.ENSP00000351686	9606.ENSP00000352438	282	PRDM10	PCBP2	TRUE	FALSE
9606.ENSP00000349960	9606.ENSP00000354125	282	ACTB	EIF3B	FALSE	TRUE
9606.ENSP00000199320	9606.ENSP00000354722	282	DIMT1	EIF1AY	TRUE	FALSE
9606.ENSP00000349358	9606.ENSP00000354722	282	C12orf29	EIF1AY	TRUE	FALSE
9606.ENSP00000311028	9606.ENSP00000355493	282	RPS14	ADSS	FALSE	TRUE
9606.ENSP00000346027	9606.ENSP00000359531	282	RPL21	GTF2B	FALSE	TRUE
9606.ENSP00000341826	9606.ENSP00000361092	282	HNRNPA1	SURF6	FALSE	TRUE
9606.ENSP00000256078	9606.ENSP00000361626	282	KRAS	YBX1	TRUE	FALSE
9606.ENSP00000261769	9606.ENSP00000361626	282	CDH1	YBX1	TRUE	FALSE
9606.ENSP00000318177	9606.ENSP00000362300	282	FUBP3	AGO1	FALSE	TRUE
9606.ENSP00000306983	9606.ENSP00000367220	282	YEATS2	ACTR2	TRUE	FALSE
9606.ENSP00000331879	9606.ENSP00000370258	282	PRMT3	EIF3CL	TRUE	FALSE
9606.ENSP00000295448	9606.ENSP00000371634	282	GNPDA2	IGF2BP2	TRUE	FALSE
9606.ENSP00000370258	9606.ENSP00000377958	282	EIF3CL	CCT4	FALSE	TRUE
9606.ENSP00000368927	9606.ENSP00000382840	282	EIF1AX	DDX3X	TRUE	FALSE
9606.ENSP00000362413	9606.ENSP00000387286	282	PGK1	RAB1A	TRUE	FALSE
9606.ENSP00000273075	9606.ENSP00000391723	282	DNPEP	PUM1	TRUE	FALSE
9606.ENSP00000391723	9606.ENSP00000403946	282	PUM1	MBTD1	FALSE	TRUE
9606.ENSP00000370258	9606.ENSP00000406162	282	EIF3CL	PRMT1	FALSE	TRUE
9606.ENSP00000299001	9606.ENSP00000413964	282	PIWIL4	LSM14A	TRUE	FALSE
9606.ENSP00000202773	9606.ENSP00000416892	282	RPL6	EIF3L	TRUE	FALSE
9606.ENSP00000370258	9606.ENSP00000419005	282	EIF3CL	DIEXF	FALSE	TRUE
9606.ENSP00000346027	9606.ENSP00000419851	282	RPL21	GMPS	FALSE	TRUE
9606.ENSP00000346027	9606.ENSP00000448323	282	RPL21	BRF1	FALSE	TRUE
9606.ENSP00000290341	9606.ENSP00000450607	282	IGF2BP1	TIMELESS	FALSE	TRUE
9606.ENSP00000224784	9606.ENSP00000259324	281	ACTA2	LRRC8A	FALSE	TRUE
9606.ENSP00000224784	9606.ENSP00000267163	281	ACTA2	RB1	FALSE	TRUE
9606.ENSP00000224784	9606.ENSP00000292616	281	ACTA2	LRWD1	FALSE	TRUE
9606.ENSP00000224784	9606.ENSP00000298288	281	ACTA2	LRR1	FALSE	TRUE
9606.ENSP00000224784	9606.ENSP00000304923	281	ACTA2	LRRC28	FALSE	TRUE
9606.ENSP00000224784	9606.ENSP00000306524	281	ACTA2	LRRC8E	FALSE	TRUE
9606.ENSP00000296585	9606.ENSP00000309629	281	ITGA2	CFL1	TRUE	FALSE
9606.ENSP00000311449	9606.ENSP00000318604	281	RAB6A	MAF1	FALSE	TRUE
9606.ENSP00000224784	9606.ENSP00000330631	281	ACTA2	RTN4RL1	FALSE	TRUE
9606.ENSP00000224784	9606.ENSP00000335397	281	ACTA2	RTN4RL2	FALSE	TRUE
9606.ENSP00000326003	9606.ENSP00000336702	281	PUS10	EIF5A	TRUE	FALSE
9606.ENSP00000224784	9606.ENSP00000338887	281	ACTA2	LRRC8D	FALSE	TRUE
9606.ENSP00000224784	9606.ENSP00000347451	281	ACTA2	LINGO1	FALSE	TRUE
9606.ENSP00000234420	9606.ENSP00000349960	281	MSH6	ACTB	TRUE	FALSE
9606.ENSP00000259324	9606.ENSP00000349960	281	LRRC8A	ACTB	TRUE	FALSE
9606.ENSP00000263969	9606.ENSP00000349960	281	MFN1	ACTB	TRUE	FALSE
9606.ENSP00000292616	9606.ENSP00000349960	281	LRWD1	ACTB	TRUE	FALSE
9606.ENSP00000296266	9606.ENSP00000349960	281	IFT122	ACTB	TRUE	FALSE
9606.ENSP00000298288	9606.ENSP00000349960	281	LRR1	ACTB	TRUE	FALSE
9606.ENSP00000302621	9606.ENSP00000349960	281	LRG1	ACTB	TRUE	FALSE
9606.ENSP00000304923	9606.ENSP00000349960	281	LRRC28	ACTB	TRUE	FALSE
9606.ENSP00000306524	9606.ENSP00000349960	281	LRRC8E	ACTB	TRUE	FALSE
9606.ENSP00000330631	9606.ENSP00000349960	281	RTN4RL1	ACTB	TRUE	FALSE
9606.ENSP00000335397	9606.ENSP00000349960	281	RTN4RL2	ACTB	TRUE	FALSE
9606.ENSP00000338887	9606.ENSP00000349960	281	LRRC8D	ACTB	TRUE	FALSE
9606.ENSP00000224784	9606.ENSP00000358464	281	ACTA2	SHOC2	FALSE	TRUE
9606.ENSP00000349960	9606.ENSP00000358464	281	ACTB	SHOC2	FALSE	TRUE
9606.ENSP00000216038	9606.ENSP00000364731	281	RTCB	F7	FALSE	TRUE
9606.ENSP00000347890	9606.ENSP00000367220	281	DNM2	ACTR2	TRUE	FALSE
9606.ENSP00000363708	9606.ENSP00000367220	281	BMPR2	ACTR2	TRUE	FALSE
9606.ENSP00000252136	9606.ENSP00000370258	281	TRMT2A	EIF3CL	TRUE	FALSE
9606.ENSP00000265866	9606.ENSP00000311449	280	HNRNPH3	RAB6A	TRUE	FALSE
9606.ENSP00000303315	9606.ENSP00000349960	280	JUNB	ACTB	TRUE	FALSE
9606.ENSP00000308450	9606.ENSP00000349960	280	CDC20	ACTB	TRUE	FALSE
9606.ENSP00000339933	9606.ENSP00000349960	280	PKLR	ACTB	TRUE	FALSE
9606.ENSP00000227378	9606.ENSP00000351108	280	HSPA8	HNRNPAB	TRUE	FALSE
9606.ENSP00000343745	9606.ENSP00000352438	280	DICER1	PCBP2	TRUE	FALSE
9606.ENSP00000370258	9606.ENSP00000377944	280	EIF3CL	UTP14A	FALSE	TRUE
9606.ENSP00000262187	9606.ENSP00000387286	280	RHEB	RAB1A	TRUE	FALSE
9606.ENSP00000346827	9606.ENSP00000405573	280	ALDH9A1	GPI	TRUE	FALSE
9606.ENSP00000349960	9606.ENSP00000407375	280	ACTB	GPX1	FALSE	TRUE
9606.ENSP00000398131	9606.ENSP00000423563	280	GSPT1	H2AFY	FALSE	TRUE
9606.ENSP00000254722	9606.ENSP00000261313	279	SERPINF1	PEBP1	TRUE	FALSE
9606.ENSP00000308461	9606.ENSP00000311449	279	RND1	RAB6A	TRUE	FALSE
9606.ENSP00000300146	9606.ENSP00000315569	279	PATL1	DIS3L2	FALSE	TRUE
9606.ENSP00000222247	9606.ENSP00000325312	279	RPL18A	METAP2	FALSE	TRUE
9606.ENSP00000257497	9606.ENSP00000346032	279	ANXA1	ANXA2	FALSE	TRUE
9606.ENSP00000331879	9606.ENSP00000348849	279	PRMT3	RPS26	TRUE	FALSE
9606.ENSP00000349960	9606.ENSP00000351947	279	ACTB	SMARCAD1	FALSE	TRUE
9606.ENSP00000228251	9606.ENSP00000361120	279	YBX3	RALGDS	FALSE	TRUE
9606.ENSP00000348849	9606.ENSP00000364398	279	RPS26	HABP4	FALSE	TRUE
9606.ENSP00000311028	9606.ENSP00000364794	279	RPS14	IARS	FALSE	TRUE
9606.ENSP00000351947	9606.ENSP00000367220	279	SMARCAD1	ACTR2	TRUE	FALSE
9606.ENSP00000330460	9606.ENSP00000370258	279	DDX59	EIF3CL	TRUE	FALSE
9606.ENSP00000346120	9606.ENSP00000370258	279	DDX21	EIF3CL	TRUE	FALSE
9606.ENSP00000362687	9606.ENSP00000370258	279	DDX50	EIF3CL	TRUE	FALSE
9606.ENSP00000332340	9606.ENSP00000371634	279	DDX28	IGF2BP2	TRUE	FALSE
9606.ENSP00000305494	9606.ENSP00000390783	279	SPATA5L1	SCFD1	TRUE	FALSE
9606.ENSP00000272542	9606.ENSP00000398131	279	SLC20A1	GSPT1	TRUE	FALSE
9606.ENSP00000225655	9606.ENSP00000401399	279	PFN1	MYD88	FALSE	TRUE
9606.ENSP00000349960	9606.ENSP00000423563	279	ACTB	H2AFY	FALSE	TRUE
9606.ENSP00000351108	9606.ENSP00000454836	279	HNRNPAB	TBL3	FALSE	TRUE
9606.ENSP00000318177	9606.ENSP00000418210	279	FUBP3	ZMYND8	FALSE	TRUE
9606.ENSP00000258962	9606.ENSP00000261313	278	SRSF1	PEBP1	TRUE	FALSE
9606.ENSP00000224784	9606.ENSP00000263969	278	ACTA2	MFN1	FALSE	TRUE
9606.ENSP00000259239	9606.ENSP00000330054	278	IMP4	EEF1A1	TRUE	FALSE
9606.ENSP00000305958	9606.ENSP00000338673	278	STIP1	CDK10	FALSE	TRUE
9606.ENSP00000270625	9606.ENSP00000344989	278	RPS11	DALRD3	FALSE	TRUE
9606.ENSP00000306003	9606.ENSP00000348849	278	ATP5I	RPS26	TRUE	FALSE
9606.ENSP00000274031	9606.ENSP00000349960	278	SETD7	ACTB	TRUE	FALSE
9606.ENSP00000304985	9606.ENSP00000349960	278	ZFX	ACTB	TRUE	FALSE
9606.ENSP00000354722	9606.ENSP00000355471	278	EIF1AY	TFB2M	FALSE	TRUE
9606.ENSP00000311449	9606.ENSP00000365757	278	RAB6A	PIP4K2A	FALSE	TRUE
9606.ENSP00000262056	9606.ENSP00000378699	278	EIF4B	CDC2	FALSE	TRUE
9606.ENSP00000341826	9606.ENSP00000378699	278	HNRNPA1	CDC2	FALSE	TRUE
9606.ENSP00000312734	9606.ENSP00000390783	278	RAB8B	SCFD1	TRUE	FALSE
9606.ENSP00000294053	9606.ENSP00000405573	278	CLPB	GPI	TRUE	FALSE
9606.ENSP00000311028	9606.ENSP00000419851	278	RPS14	GMPS	FALSE	TRUE
9606.ENSP00000405573	9606.ENSP00000454071	278	GPI	LDLR	FALSE	TRUE
9606.ENSP00000221419	9606.ENSP00000300738	277	HNRNPL	RRM1	FALSE	TRUE
9606.ENSP00000224784	9606.ENSP00000308610	277	ACTA2	GPD2	FALSE	TRUE
9606.ENSP00000221452	9606.ENSP00000311028	277	RELB	RPS14	TRUE	FALSE
9606.ENSP00000264954	9606.ENSP00000311028	277	GRPEL1	RPS14	TRUE	FALSE
9606.ENSP00000261991	9606.ENSP00000311449	277	RPS6KA5	RAB6A	TRUE	FALSE
9606.ENSP00000311449	9606.ENSP00000333896	277	RAB6A	RPS6KA4	FALSE	TRUE
9606.ENSP00000264954	9606.ENSP00000346001	277	GRPEL1	RPL3	TRUE	FALSE
9606.ENSP00000329558	9606.ENSP00000346001	277	GRPEL2	RPL3	TRUE	FALSE
9606.ENSP00000308610	9606.ENSP00000349960	277	GPD2	ACTB	TRUE	FALSE
9606.ENSP00000340329	9606.ENSP00000361626	277	CAPRIN1	YBX1	TRUE	FALSE
9606.ENSP00000349960	9606.ENSP00000362900	277	ACTB	SRSF4	FALSE	TRUE
9606.ENSP00000262056	9606.ENSP00000365877	277	EIF4B	SUV39H1	FALSE	TRUE
9606.ENSP00000311449	9606.ENSP00000368884	277	RAB6A	RPS6KA3	FALSE	TRUE
9606.ENSP00000370258	9606.ENSP00000373918	277	EIF3CL	GARS	FALSE	TRUE
9606.ENSP00000258962	9606.ENSP00000382840	277	SRSF1	DDX3X	TRUE	FALSE
9606.ENSP00000349168	9606.ENSP00000382840	277	HNRNPH1	DDX3X	TRUE	FALSE
9606.ENSP00000362639	9606.ENSP00000387286	277	RABEPK	RAB1A	TRUE	FALSE
9606.ENSP00000390011	9606.ENSP00000398131	277	CTU1	GSPT1	TRUE	FALSE
9606.ENSP00000346001	9606.ENSP00000410769	277	RPL3	CNBP	FALSE	TRUE
9606.ENSP00000262803	9606.ENSP00000263274	276	UPF1	LIG1	FALSE	TRUE
9606.ENSP00000261313	9606.ENSP00000267996	276	PEBP1	TPM1	FALSE	TRUE
9606.ENSP00000233623	9606.ENSP00000330054	276	TTC31	EEF1A1	TRUE	FALSE
9606.ENSP00000304592	9606.ENSP00000341826	276	FASN	HNRNPA1	TRUE	FALSE
